Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Median Household Income,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
6233-HXJMX,1,Female,42,0,0,0,0,0,Alpine,91901,32.827184,-116.703729,16486,81379.0,0,0,45,Offer B,1,13.82,1,1,Fiber Optic,8,0,0,1,0,0,1,1,1,Month-to-Month,1,Credit Card,89.3,4192.15,0.0,0,621.9,4814.049999999999,3,0,32,5470,,
7534-BFESC,1,Male,69,0,1,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,24,Offer C,1,30.87,1,1,Fiber Optic,15,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,76.1,1712.7,0.0,0,740.88,2453.58,2,1,91,2018,Competitor,Competitor made better offer
8098-LLAZX,1,Female,74,0,1,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,4,Offer E,1,31.61,1,1,Fiber Optic,2,0,0,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,95.45,396.1,0.0,0,126.44,522.54,3,1,85,3677,Competitor,Competitor made better offer
0265-EDXBD,1,Male,76,0,1,1,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,1,2,32,Offer C,1,47.34,1,1,Fiber Optic,10,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.9,2303.35,0.0,0,1514.88,3818.23,2,1,69,4105,Attitude,Attitude of support person
2840-XANRC,1,Male,77,0,1,1,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,1,1,24,Offer C,1,16.1,0,1,Cable,12,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,93.15,2231.05,0.0,0,386.40000000000003,2617.4500000000003,2,1,73,2212,Competitor,Competitor made better offer
5020-ZSTTY,1,Female,70,0,1,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,54,Offer B,1,12.08,1,1,DSL,5,1,1,0,1,1,1,1,1,One Year,0,Bank Withdrawal,82.45,4350.1,0.0,0,652.32,5002.42,1,1,83,4149,Competitor,Competitor made better offer
5804-LEPIM,1,Female,74,0,1,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,2,Offer E,1,13.17,0,1,Fiber Optic,10,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,70.35,139.05,0.0,0,26.34,165.39000000000001,3,1,73,2671,Other,Don't know
0623-IIHUG,1,Female,77,0,1,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,21,None,0,0.0,0,1,Cable,8,1,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,41.9,840.1,0.0,0,0.0,840.1,1,1,90,4778,Competitor,Competitor made better offer
9057-MSWCO,1,Male,71,0,1,1,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,27,None,0,0.0,0,1,Cable,13,1,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,30.75,805.1,0.0,140,0.0,945.1,1,1,91,2927,Competitor,Competitor made better offer
4895-TMWIR,1,Male,79,0,1,1,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,1,1,11,None,1,29.54,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,19.95,214.75,0.0,0,324.94,539.69,1,1,80,5888,Competitor,Competitor made better offer
0533-BNWKF,1,Female,66,0,1,1,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,1,2,55,Offer B,1,42.82,1,1,Fiber Optic,27,0,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,85.45,4874.7,0.0,90,2355.1,7319.799999999999,1,1,91,5502,Competitor,Competitor made better offer
0334-GDDSO,1,Male,77,0,1,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,3,Offer E,1,9.22,1,1,Fiber Optic,14,0,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,81.35,233.7,0.0,0,27.660000000000004,261.36,1,1,73,2818,Competitor,Competitor made better offer
4795-KTRTH,1,Female,68,0,1,1,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,1,1,5,Offer E,1,47.28,1,1,Fiber Optic,11,0,1,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,81.0,371.65,40.64,10,236.4,577.41,1,1,91,4287,Competitor,Competitor made better offer
3580-REOAC,1,Male,34,0,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,10,None,1,49.58,0,1,DSL,17,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,44.85,435.4,0.0,0,495.79999999999995,931.1999999999999,2,1,83,4061,Competitor,Competitor made better offer
6390-DSAZX,1,Female,21,1,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,1,None,1,6.19,0,1,Fiber Optic,52,1,0,0,0,0,0,1,1,Month-to-Month,1,Credit Card,73.6,73.6,0.0,0,6.19,79.78999999999999,1,1,80,2565,Competitor,Competitor made better offer
7563-BIUPC,1,Male,30,0,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,5,Offer E,1,5.78,0,1,Fiber Optic,52,0,0,0,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,80.6,415.55,36.44,40,28.900000000000002,448.01,2,1,69,5715,Competitor,Competitor made better offer
2321-OMBXY,1,Female,55,0,0,1,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,1,1,38,Offer C,1,42.14,0,1,DSL,19,1,1,0,1,1,1,1,1,One Year,0,Credit Card,80.3,3058.65,0.0,0,1601.32,4659.97,1,1,81,2071,Other,Don't know
0122-OAHPZ,1,Female,29,1,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,7,None,1,28.62,1,1,Fiber Optic,26,0,0,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,73.85,511.25,13.03,0,200.34,698.5600000000001,3,1,67,2473,Competitor,Competitor made better offer
2868-SNELZ,1,Female,54,0,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,2,None,1,5.32,1,1,Fiber Optic,20,0,0,1,0,0,0,0,1,Month-to-Month,0,Credit Card,80.6,155.8,0.0,0,10.64,166.44,1,1,92,2683,Competitor,Competitor made better offer
4322-RCYMT,1,Male,63,0,0,1,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,1,1,68,Offer A,1,29.18,1,1,DSL,18,0,1,1,1,0,1,1,0,One Year,1,Bank Withdrawal,75.8,5293.95,0.0,90,1984.24,7368.19,3,1,81,4903,Competitor,Competitor made better offer
6680-NENYN,1,Female,24,1,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,43,None,1,12.88,1,1,Fiber Optic,59,0,1,1,0,1,1,1,1,Two Year,1,Bank Withdrawal,104.6,4759.85,0.0,0,553.84,5313.6900000000005,1,1,91,5250,Competitor,Competitor made better offer
1343-EHPYB,1,Male,61,0,0,1,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,1,2,63,None,1,48.95,1,1,Fiber Optic,13,0,1,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,103.4,6603.0,0.0,0,3083.8500000000004,9686.85,2,1,91,4352,Competitor,Competitor made better offer
2034-GDRCN,1,Female,47,0,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,2,Offer E,1,10.53,0,1,Fiber Optic,8,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,90.4,168.2,0.0,0,21.06,189.26,3,1,76,4157,Other,Don't know
0219-YTZUE,1,Male,26,1,0,1,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,1,5,4,Offer E,1,28.77,1,1,Fiber Optic,19,0,1,1,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,84.8,371.9,0.0,0,115.08,486.97999999999996,3,1,73,4939,Competitor,Competitor made better offer
4572-DVCGN,1,Female,40,0,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,10,None,1,27.1,0,1,Fiber Optic,11,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,80.25,846.0,0.0,0,271.0,1117.0,3,1,85,3598,Competitor,Competitor made better offer
1010-DIAUQ,1,Male,54,0,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,5,Offer E,1,20.86,0,1,Fiber Optic,8,0,0,1,0,1,1,1,1,Month-to-Month,0,Bank Withdrawal,96.5,492.55,0.0,0,104.3,596.85,3,1,91,5383,Competitor,Competitor made better offer
0259-GBZSH,1,Male,22,1,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,2,Offer E,1,40.43,1,1,Cable,27,0,0,0,0,1,0,1,1,Month-to-Month,1,Bank Withdrawal,85.65,181.5,0.0,0,80.86,262.36,1,1,73,3878,Competitor,Competitor made better offer
9601-BRXPO,1,Female,48,0,0,1,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,1,1,25,Offer C,1,8.91,1,1,Fiber Optic,10,0,0,1,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,104.95,2566.5,0.0,0,222.75,2789.25,3,1,66,3642,Competitor,Competitor made better offer
6905-NIQIN,1,Male,26,1,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,1,Offer E,1,14.78,0,1,DSL,59,0,1,0,0,0,0,1,1,Month-to-Month,0,Credit Card,50.65,50.65,0.0,0,14.78,65.42999999999999,1,1,76,2431,Competitor,Competitor made better offer
5167-ZFFMM,1,Male,64,0,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,1,Offer E,1,8.56,1,1,Fiber Optic,24,0,1,0,0,0,1,1,1,Month-to-Month,1,Credit Card,90.85,90.85,0.0,0,8.56,99.41,3,1,81,3424,Competitor,Competitor made better offer
6599-CEBNN,1,Female,63,0,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,34,Offer C,1,1.55,0,1,Fiber Optic,14,0,1,0,0,0,0,0,1,Month-to-Month,1,Credit Card,73.95,2524.45,0.0,0,52.7,2577.1499999999996,3,1,94,5795,Competitor,Competitor made better offer
0979-PHULV,1,Male,30,0,0,1,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,1,2,69,Offer A,1,48.8,1,1,Fiber Optic,26,0,0,1,0,1,1,1,1,Month-to-Month,1,Credit Card,99.45,7007.6,0.0,0,3367.2,10374.8,3,1,80,4020,Competitor,Competitor made better offer
4800-VHZKI,1,Female,59,0,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,1,Offer E,1,36.63,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.9,19.9,0.0,0,36.63,56.53,3,1,92,3351,Competitor,Competitor made better offer
7989-CHGTL,1,Male,52,0,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,1,Offer E,1,14.17,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.6,19.6,0.0,0,14.17,33.77,1,1,95,3448,Competitor,Competitor made better offer
9753-OYLBX,1,Female,54,0,0,0,0,0,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,1,None,1,8.56,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.5,20.5,0.0,0,8.56,29.060000000000002,5,0,54,4454,,
1270-XKUCC,1,Female,24,1,0,1,1,1,San Diego,92122,32.85723,-117.209774,34902,71307.0,1,1,30,None,1,12.85,0,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.7,599.25,49.79,0,385.5,934.96,3,0,38,5045,,
5351-QESIO,1,Male,64,0,0,0,1,2,San Diego,92122,32.85723,-117.209774,34902,71307.0,0,0,1,Offer E,0,0.0,0,1,Cable,17,0,0,0,0,0,0,0,1,Month-to-Month,0,Mailed Check,24.2,24.2,0.0,0,0.0,24.2,5,0,80,4276,,
5564-NEMQO,1,Female,80,0,1,0,0,0,Thermal,92274,33.53604,-116.119222,17018,27890.0,0,0,1,Offer E,1,35.09,0,1,Fiber Optic,17,0,0,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,75.3,75.3,0.0,20,35.09,130.39,2,1,67,4902,Dissatisfaction,Network reliability
3392-EHMNK,1,Female,53,0,0,1,1,>=3,Thermal,92274,33.53604,-116.119222,17018,27890.0,1,1,67,Offer A,1,11.4,1,1,Fiber Optic,27,0,1,0,1,1,0,0,1,Two Year,0,Credit Card,94.1,6302.8,0.0,0,763.8000000000001,7066.6,4,0,58,4803,,
7010-ZMVBF,1,Female,39,0,0,1,1,2,Thermal,92274,33.53604,-116.119222,17018,27890.0,1,8,18,None,1,14.6,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.45,357.0,0.0,0,262.8,619.8,4,0,71,2047,,
0550-DCXLH,1,Male,64,0,0,0,0,0,Thermal,92274,33.53604,-116.119222,17018,27890.0,0,0,13,None,1,40.99,0,1,DSL,21,0,1,0,1,1,1,1,1,Month-to-Month,0,Mailed Check,73.35,931.55,49.02,0,532.87,1415.4,4,0,65,4645,,
6235-VDHOM,1,Female,77,0,1,0,0,0,Riverside,92509,34.004379,-117.447864,63999,57286.0,0,0,5,Offer E,0,0.0,0,1,DSL,26,0,1,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,28.45,131.05,0.0,0,0.0,131.05,2,1,89,4099,Dissatisfaction,Limited range of services
2506-TNFCO,1,Female,76,0,1,1,0,0,Riverside,92509,34.004379,-117.447864,63999,57286.0,1,1,1,None,1,12.46,0,1,Fiber Optic,22,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.55,69.55,0.0,0,12.46,82.00999999999999,2,1,67,5948,Dissatisfaction,Network reliability
5628-FCGYG,1,Male,46,0,0,0,0,0,Riverside,92509,34.004379,-117.447864,63999,57286.0,0,0,21,None,1,49.05,1,1,Fiber Optic,9,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,84.1,1737.45,0.0,0,1030.05,2767.5,4,0,69,4649,,
7698-YFGEZ,1,Male,55,0,0,0,0,0,Riverside,92509,34.004379,-117.447864,63999,57286.0,0,0,1,Offer E,1,25.99,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.0,20.0,0.0,0,25.99,45.989999999999995,4,0,38,5650,,
5609-CEBID,1,Female,77,0,1,0,0,0,Hemet,92544,33.644585,-116.871544,39264,42084.0,0,0,20,None,1,48.73,1,1,Fiber Optic,12,0,1,1,0,0,1,0,0,Month-to-Month,1,Bank Withdrawal,94.1,1782.4,0.0,80,974.5999999999999,2837.0,1,1,87,2666,Competitor,Competitor had better devices
1784-EZDKJ,1,Male,31,0,0,1,0,0,Hemet,92544,33.644585,-116.871544,39264,42084.0,1,3,51,Offer B,1,29.4,1,1,Fiber Optic,21,0,1,1,0,1,1,1,0,One Year,1,Bank Withdrawal,106.8,5498.8,0.0,140,1499.3999999999999,7138.2,3,0,33,4640,,
9602-WCXPI,1,Male,24,1,0,0,0,0,Hemet,92544,33.644585,-116.871544,39264,42084.0,0,0,50,None,1,21.72,0,0,None,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.15,989.05,0.0,0,1086.0,2075.05,5,0,29,5249,,
1221-GHZEP,1,Female,45,0,0,0,0,0,Hemet,92544,33.644585,-116.871544,39264,42084.0,0,0,62,None,1,23.18,0,1,DSL,18,1,0,0,1,0,1,1,1,Two Year,1,Credit Card,65.1,3846.75,0.0,0,1437.16,5283.91,3,0,47,5172,,
5956-VKDTT,1,Female,72,0,1,1,0,0,Moreno Valley,92557,33.970661,-117.255039,46214,60655.0,1,4,5,Offer E,1,45.76,1,1,Fiber Optic,22,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.35,334.8,0.0,0,228.79999999999998,563.6,1,1,82,5273,Dissatisfaction,Product dissatisfaction
4304-XUMGI,1,Male,74,0,1,1,1,2,Moreno Valley,92557,33.970661,-117.255039,46214,60655.0,1,3,50,None,1,32.9,1,1,DSL,18,1,1,1,0,0,1,1,1,Two Year,1,Bank Withdrawal,75.15,3822.45,0.0,0,1645.0,5467.45,4,0,34,6084,,
6437-UKHMV,1,Female,31,0,0,0,0,0,Moreno Valley,92557,33.970661,-117.255039,46214,60655.0,0,0,7,None,1,28.92,0,1,Fiber Optic,16,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,79.7,586.05,0.0,0,202.44,788.49,2,1,91,3109,Attitude,Attitude of support person
5453-YBTWV,1,Male,52,0,0,1,1,2,Moreno Valley,92557,33.970661,-117.255039,46214,60655.0,1,>=10,70,None,1,49.67,0,1,Fiber Optic,19,1,1,1,1,1,0,0,1,Two Year,1,Credit Card,101.1,6994.8,0.0,0,3476.9,10471.7,3,0,62,4226,,
0257-ZESQC,1,Female,80,0,1,1,0,0,Perris,92571,33.828289,-117.201666,26357,51116.0,1,2,27,None,1,7.02,0,1,Cable,25,1,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,75.2,1929.35,0.0,0,189.54,2118.89,1,1,91,4517,Attitude,Attitude of support person
8220-OCUFY,1,Female,30,0,0,0,0,0,Perris,92571,33.828289,-117.201666,26357,51116.0,0,0,21,None,1,7.41,0,1,DSL,51,1,0,1,1,0,0,0,1,One Year,1,Bank Withdrawal,60.25,1258.35,0.0,0,155.61,1413.96,4,0,25,4870,,
6137-NICCO,1,Female,39,0,0,1,1,2,Perris,92571,33.828289,-117.201666,26357,51116.0,1,7,6,None,1,41.29,1,1,Fiber Optic,19,0,1,1,0,1,0,0,1,Month-to-Month,1,Credit Card,94.05,518.75,0.0,0,247.74,766.49,3,0,59,3083,,
4912-PIGUY,1,Female,44,0,0,0,0,0,Perris,92571,33.828289,-117.201666,26357,51116.0,0,0,1,Offer E,1,7.34,1,1,Fiber Optic,11,0,0,0,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,84.6,84.6,0.0,0,7.34,91.94,3,0,46,2196,,
2865-TCHJW,1,Female,74,0,1,0,0,0,Anaheim,92807,33.848733,-117.788357,36301,94697.0,0,0,4,None,1,48.35,1,1,Cable,24,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,89.2,346.2,0.0,0,193.4,539.6,1,1,74,5808,Competitor,Competitor had better devices
3786-WOVKF,1,Female,69,0,1,1,0,0,Anaheim,92807,33.848733,-117.788357,36301,94697.0,1,8,72,Offer A,1,7.85,1,1,Fiber Optic,20,1,1,0,0,1,1,1,0,One Year,1,Bank Withdrawal,106.85,7677.4,0.0,100,565.1999999999999,8342.6,4,0,58,4768,,
4614-NUVZD,1,Female,53,0,0,0,0,0,Anaheim,92807,33.848733,-117.788357,36301,94697.0,0,0,1,None,1,22.86,0,1,Fiber Optic,24,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,81.1,81.1,0.0,0,22.86,103.96,3,1,85,2075,Competitor,Competitor offered more data
4500-HKANN,1,Male,33,0,0,1,0,0,Anaheim,92807,33.848733,-117.788357,36301,94697.0,1,6,23,None,1,13.79,1,1,Cable,17,0,1,0,1,0,0,0,1,Two Year,0,Credit Card,59.7,1414.2,0.0,0,317.16999999999996,1731.37,5,0,49,3464,,
5192-EBGOV,1,Female,68,0,1,0,0,0,Brea,92823,33.924143,-117.79387,1408,124712.0,0,0,1,None,1,45.81,1,1,Fiber Optic,21,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,85.7,85.7,0.0,0,45.81,131.51,1,1,66,4880,Competitor,Competitor had better devices
6804-GDMOI,1,Female,39,0,0,0,0,0,Brea,92823,33.924143,-117.79387,1408,124712.0,0,0,61,None,1,41.23,1,1,Fiber Optic,28,0,0,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,106.6,6428.4,0.0,0,2515.0299999999997,8943.43,3,1,68,4183,Competitor,Competitor offered more data
2212-LYASK,1,Male,25,1,0,1,0,0,Brea,92823,33.924143,-117.79387,1408,124712.0,1,3,27,None,0,0.0,0,1,DSL,27,0,1,1,0,0,1,1,0,One Year,1,Credit Card,45.85,1246.4,0.0,30,0.0,1276.4,4,0,49,2068,,
2592-HODOV,1,Male,44,0,0,0,0,0,Brea,92823,33.924143,-117.79387,1408,124712.0,0,0,13,Offer D,1,45.03,0,0,None,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,19.3,259.65,35.28,0,585.39,809.76,4,0,66,2823,,
3419-SNJJD,1,Female,78,0,1,1,0,0,Yorba Linda,92887,33.884073,-117.732197,20893,126984.0,1,3,65,Offer B,1,18.39,1,1,Fiber Optic,28,1,0,1,0,1,1,0,1,Month-to-Month,0,Bank Withdrawal,105.25,6786.4,0.0,0,1195.3500000000001,7981.75,1,1,91,4196,Attitude,Attitude of support person
5087-SUURX,1,Female,46,0,0,1,0,0,Yorba Linda,92887,33.884073,-117.732197,20893,126984.0,1,1,18,None,0,0.0,0,1,Cable,30,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,39.05,669.85,0.0,0,0.0,669.85,3,1,66,2601,Dissatisfaction,Lack of self-service on Website
3126-WQMGH,1,Female,19,1,0,1,0,0,Yorba Linda,92887,33.884073,-117.732197,20893,126984.0,1,6,49,None,1,28.42,1,1,DSL,41,0,0,0,0,0,0,1,0,Month-to-Month,1,Credit Card,52.15,2583.75,0.0,50,1392.5800000000002,4026.33,4,0,40,5224,,
8749-TZYEC,1,Male,38,0,0,1,0,0,Yorba Linda,92887,33.884073,-117.732197,20893,126984.0,1,1,72,None,1,13.72,1,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,24.8,1874.3,16.26,0,987.84,2845.88,3,0,71,6251,,
4554-YGZIH,1,Male,75,0,1,1,0,0,Summerland,93067,34.420998,-119.60137,576,75862.0,1,3,49,Offer B,1,22.92,1,1,Fiber Optic,14,0,1,0,0,0,1,0,1,Month-to-Month,0,Credit Card,90.05,4547.25,0.0,0,1123.0800000000002,5670.33,2,1,96,5059,Competitor,Competitor made better offer
9578-VRMNM,1,Female,48,0,0,0,0,0,Summerland,93067,34.420998,-119.60137,576,75862.0,0,0,16,None,1,47.45,1,1,DSL,30,0,0,1,0,0,1,1,1,Month-to-Month,1,Credit Card,65.2,1043.35,0.0,0,759.2,1802.55,1,1,73,4722,Competitor,Competitor had better devices
4667-OHGKG,1,Male,61,0,0,0,0,0,Summerland,93067,34.420998,-119.60137,576,75862.0,0,0,1,None,1,49.2,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.3,19.3,0.0,0,49.2,68.5,3,1,91,4266,Dissatisfaction,Service dissatisfaction
5396-IZEPB,1,Male,37,0,0,0,0,0,Summerland,93067,34.420998,-119.60137,576,75862.0,0,0,9,Offer E,1,24.89,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.7,180.7,0.0,0,224.01,404.71,4,0,66,4194,,
5099-BAILX,1,Male,77,0,1,1,0,0,Santa Barbara,93101,34.419203,-119.710008,31727,54945.0,1,1,43,Offer B,1,14.52,1,1,Fiber Optic,5,0,1,1,1,1,1,0,1,Month-to-Month,1,Bank Withdrawal,110.75,4687.9,0.0,0,624.36,5312.259999999999,2,1,65,2728,Competitor,Competitor made better offer
1587-FKLZB,1,Male,79,0,1,1,0,0,Santa Barbara,93101,34.419203,-119.710008,31727,54945.0,1,1,66,Offer A,1,28.86,1,1,Fiber Optic,25,0,0,1,0,1,1,0,1,Month-to-Month,1,Credit Card,99.5,6822.15,0.0,0,1904.76,8726.91,1,1,96,4479,Competitor,Competitor had better devices
1729-VLAZJ,1,Female,52,0,0,0,1,>=3,Santa Barbara,93101,34.419203,-119.710008,31727,54945.0,0,0,10,Offer D,0,0.0,0,1,DSL,57,1,1,0,1,0,0,0,0,One Year,0,Credit Card,40.25,411.45,17.96,30,0.0,423.49,3,0,38,2876,,
1998-VHJHK,1,Female,36,0,0,0,0,0,Santa Barbara,93101,34.419203,-119.710008,31727,54945.0,0,0,27,None,1,20.18,0,0,None,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,19.15,501.35,0.0,0,544.86,1046.21,5,0,38,5606,,
4913-EHYUI,1,Male,80,0,1,1,0,0,Alpaugh,93201,35.869626,-119.498771,1054,27938.0,0,0,56,Offer B,1,48.8,1,1,Fiber Optic,12,1,0,1,0,1,1,0,1,One Year,1,Bank Withdrawal,104.55,5794.65,0.0,0,2732.7999999999997,8527.449999999999,1,1,91,6268,Competitor,Competitor offered higher download speeds
7470-MCQTK,1,Female,42,0,0,1,0,0,Alpaugh,93201,35.869626,-119.498771,1054,27938.0,1,1,13,None,0,0.0,0,1,DSL,8,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,48.75,633.4,0.0,0,0.0,633.4,2,1,86,2655,Attitude,Attitude of support person
6959-UWKHF,1,Male,47,0,0,0,0,0,Alpaugh,93201,35.869626,-119.498771,1054,27938.0,0,0,1,Offer E,1,4.02,0,1,Cable,11,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,42.9,42.9,0.0,0,4.02,46.92,1,1,87,4895,Competitor,Competitor had better devices
0027-KWYKW,1,Female,30,0,0,1,1,2,Alpaugh,93201,35.869626,-119.498771,1054,27938.0,1,1,23,Offer D,1,34.91,1,1,Fiber Optic,30,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,83.75,1849.95,0.0,0,802.93,2652.88,4,0,78,3585,,
1626-ERCMM,1,Male,75,0,1,1,0,0,Camp Nelson,93208,36.057458,-118.591951,191,88750.0,1,7,20,None,1,5.31,1,1,Fiber Optic,10,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,94.55,1899.65,0.0,0,106.19999999999999,2005.8500000000001,1,1,84,5604,Competitor,Competitor had better devices
3870-MQAMG,1,Female,21,1,0,1,0,0,Camp Nelson,93208,36.057458,-118.591951,191,88750.0,1,1,54,Offer B,1,2.18,1,1,Fiber Optic,71,0,1,1,1,1,1,1,1,One Year,0,Bank Withdrawal,110.35,5893.15,0.0,0,117.72000000000001,6010.87,1,1,90,6189,Competitor,Competitor had better devices
4495-LHSSK,1,Female,25,1,0,0,1,2,Camp Nelson,93208,36.057458,-118.591951,191,88750.0,0,0,18,Offer D,1,17.51,1,1,DSL,30,1,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,57.65,992.7,0.0,0,315.18,1307.88,3,0,79,3425,,
2877-VDUER,1,Female,36,0,0,1,1,1,Camp Nelson,93208,36.057458,-118.591951,191,88750.0,1,6,35,None,0,0.0,0,1,DSL,30,0,0,0,1,1,0,0,1,One Year,0,Credit Card,40.9,1383.6,0.0,0,0.0,1383.6,3,0,78,5691,,
5644-PDMZC,1,Female,69,0,1,0,0,0,Delano,93215,35.772244,-119.209689,37280,36321.0,0,0,2,None,1,47.47,1,1,Fiber Optic,19,0,1,0,0,0,1,1,1,Month-to-Month,0,Bank Withdrawal,89.5,161.5,0.0,0,94.94,256.44,2,1,80,2065,Attitude,Attitude of support person
